lat_long
"(47.648247999999995, -122.119599)"
"(47.734297, -122.35425500000001)"
"(47.62307, -122.107395)"
"(47.696614000000004, -122.123632)"
"(47.686046999999995, -122.37038999999999)"
"(47.690338, -122.371439)"
"(47.207482, -122.010902)"
"(47.771901, -122.202882)"
"(47.729972, -122.192462)"
"(47.657838, -122.358419)"
"(47.731735, -122.367919)"
"(47.731735, -122.367919)"
"(47.363587, -122.20956399999999)"
"(47.567805, -122.38278700000001)"
"(47.747747, -122.171764)"
"(47.489948999999996, -122.153076)"
"(47.707066999999995, -122.347422)"
"(47.707066999999995, -122.347422)"
"(47.703846, -121.873655)"
"(47.687567, -122.37681)"
"(47.543528, -121.99520700000001)"
"(47.247782, -122.20581899999999)"
"(47.313534000000004, -122.18653)"
"(47.772771, -122.36024499999999)"
"(47.773274, -122.33893799999998)"
"(47.333505, -122.27401100000002)"
"(47.506543, -122.153438)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.426482, -121.66845900000001)"
"(47.351665000000004, -122.009699)"
"(47.351665000000004, -122.009699)"
"(47.369343, -122.174028)"
"(47.68163, -122.283409)"
"(47.366857, -122.09375800000001)"
"(47.739313, -122.23715800000001)"
"(47.759586, -122.146469)"
"(47.689198, -122.30361599999999)"
"(47.504111, -122.261352)"
"(47.686383, -122.21349099999999)"
"(47.566139, -122.369297)"
"(47.723973, -122.159719)"
"(47.344972, -122.023789)"
"(47.66718, -122.367092)"
"(47.774442, -122.27051999999999)"
"(47.680563, -122.27060300000001)"
"(47.707054, -121.298988)"
"(47.494279999999996, -122.141025)"
"(47.651569, -122.19968899999999)"
"(47.499474, -122.31901699999999)"
"(47.499474, -122.31901699999999)"
"(47.319259, -122.184978)"
"(47.52774, -122.277599)"
"(47.750545, -122.34146299999999)"
"(47.624839, -122.115727)"
"(47.529773999999996, -121.831827)"
"(47.542443, -122.274373)"
"(47.327133, -122.169901)"
"(47.491423, -122.106049)"
"(47.4611, -122.168531)"
"(47.626186, -122.02466100000001)"
"(47.720203000000005, -122.21113000000001)"
"(47.384285999999996, -122.028221)"
"(47.566885, -122.369226)"
"(47.671628999999996, -122.372818)"
"(47.635587, -122.22023600000001)"
"(47.589077, -122.310556)"
"(47.590827000000004, -122.138646)"
"(47.667362, -122.183232)"
"(47.577733, -122.415553)"
"(47.649211, -122.38336699999999)"
"(47.734835, -122.178276)"
"(47.579266, -122.314679)"
"(47.504699, -122.372251)"
"(47.651228, -122.202385)"
"(47.407156, -122.272567)"
"(47.448833, -122.369358)"
"(47.54833, -121.99771399999999)"
"(47.38879, -122.049529)"
"(47.524427, -122.385747)"
"(47.597427, -122.29871999999999)"
"(47.519605, -122.057248)"
"(47.739158, -121.96418600000001)"
"(47.705707000000004, -122.281369)"
"(47.737179, -122.306063)"
"(47.56916, -122.01433)"
"(47.390167, -122.185702)"
"(47.524704, -122.35349599999999)"
"(47.497467, -122.262224)"
"(47.565374, -122.28498799999998)"
"(47.376437, -122.02732900000001)"
"(47.527081, -121.886632)"
"(47.477102, -122.11397)"
"(47.318435, -122.297537)"
"(47.285740999999994, -122.19175800000001)"
"(47.332832, -122.25562)"
"(47.354902, -122.282385)"
"(47.354902, -122.282385)"
"(47.693465, -122.27775)"
"(47.777568, -122.38982800000001)"
"(47.75158, -122.17381499999999)"
"(47.542437, -122.196444)"
"(47.647554, -122.36613200000001)"
"(47.523518, -122.05243700000001)"
"(47.428519, -122.210003)"
"(47.194547, -121.999523)"
"(47.687103, -122.290598)"
"(47.742657, -122.343958)"
"(47.604347, -122.293691)"
"(47.654006, -122.339317)"
"(47.459114, -122.178978)"
"(47.490192, -122.329366)"
"(47.579473, -122.11449099999999)"
"(47.680307, -122.033624)"
"(47.478034, -121.76076)"
"(47.614259000000004, -122.30621399999998)"
"(47.773378, -122.36666899999999)"
"(47.366203999999996, -122.085126)"
"(47.366203999999996, -122.085126)"
"(47.366203999999996, -122.085126)"
"(47.471816, -121.75275900000001)"
"(47.304539, -122.350277)"
"(47.455365, -122.12656499999999)"
"(47.474667, -122.26250900000001)"
"(47.335915, -122.179915)"
"(47.336768, -122.137199)"
"(47.587415, -122.30949199999999)"
"(47.454059, -121.997336)"
"(47.740423, -122.10618899999999)"
"(47.621973, -122.299856)"
"(47.712359, -122.071881)"
"(47.422692, -122.292575)"
"(47.487223, -122.358493)"
"(47.490190000000005, -122.32911599999998)"
"(47.755852000000004, -122.062744)"
"(47.514860999999996, -122.35139)"
"(47.57161, -122.29406200000001)"
"(47.319272999999995, -122.31666299999999)"
"(47.702655, -122.282379)"
"(47.724140000000006, -122.17169299999999)"
"(47.444965, -121.76850800000001)"
"(47.635556, -122.047026)"
"(47.572753999999996, -122.31341100000002)"
"(47.34539, -122.042592)"
"(47.385549, -122.168299)"
"(47.680803000000004, -122.172789)"
"(47.373929, -122.050177)"
"(47.43421, -122.167395)"
"(47.364179, -122.07122199999999)"
"(47.658295, -122.32623400000001)"
"(47.657653, -122.27636100000001)"
"(47.552624, -122.37899499999999)"
"(47.707235, -122.335858)"
"(47.539753000000005, -122.368626)"
"(47.308335, -122.39202900000001)"
"(47.533584000000005, -121.87708899999998)"
"(47.738296999999996, -122.23718899999999)"
"(47.675609, -122.359466)"
"(47.456405, -122.16802)"
"(47.521843, -122.198899)"
"(47.441947, -122.17740800000001)"
"(47.584668, -122.24436999999999)"
"(47.214249, -122.010925)"
"(47.45507, -122.34939399999999)"
"(47.401894, -122.16936899999999)"
"(47.674545, -122.385077)"
"(47.56199, -122.08395)"
"(47.56199, -122.08395)"
"(47.370102, -122.047655)"
"(47.448962, -122.204295)"
"(47.516214, -122.36190500000001)"
"(47.22697, -122.05100900000001)"
"(47.563061, -122.1827)"
"(47.383113, -122.09903100000001)"
"(47.65831, -122.131543)"
"(47.61166, -122.306275)"
"(47.569656, -122.39211999999999)"
"(47.452508, -122.287659)"
"(47.556971000000004, -121.89021799999999)"
"(47.745290000000004, -121.97935)"
"(47.541551, -122.282597)"
"(47.570067, -122.402818)"
"(47.592024, -122.29683999999999)"
"(47.361185, -122.088827)"
"(47.507348, -122.160895)"
"(47.637677000000004, -122.387695)"
"(47.77283, -122.207968)"
"(47.76325, -122.34198400000001)"
"(47.360959, -121.92268100000001)"
"(47.587284000000004, -122.308403)"
"(47.475357, -122.32493600000001)"
"(47.644859999999994, -122.38665800000001)"
"(47.345804, -122.268846)"
"(47.672367, -122.383675)"
"(47.580989, -122.03850200000001)"
"(47.673665, -122.40463600000001)"
"(47.587412, -122.298107)"
"(47.63561, -122.235125)"
"(47.386565000000004, -122.09766)"
"(47.531232, -122.23788200000001)"
"(47.600923, -122.207195)"
"(47.505012, -122.36578899999999)"
"(47.674015000000004, -122.25441399999998)"
"(47.577101, -122.40447900000001)"
"(47.516104999999996, -122.028256)"
"(47.702694, -122.372758)"
"(47.59865, -122.035774)"
"(47.658181, -122.36399399999999)"
"(47.566022, -122.40836999999999)"
"(47.692605, -122.16258700000002)"
"(47.589805, -122.145931)"
"(47.280567, -122.30056499999999)"
"(47.480343, -122.176799)"
"(47.494772, -122.189415)"
"(47.577463, -122.160476)"
"(47.512694, -122.252829)"
"(47.694545, -122.387575)"
"(47.551772, -122.262681)"
"(47.49514, -122.136524)"
"(47.397176, -122.162554)"
"(47.380835, -122.3177)"
"(47.763703, -122.233457)"
"(47.386232, -122.04735900000001)"
"(47.625177, -122.298224)"
"(46.98318, -122.743664)"
"(47.565428999999995, -122.36584099999999)"
"(47.772895, -122.37498500000001)"
"(47.707102, -122.10913300000001)"
"(47.602728000000006, -122.04950500000001)"
"(47.693476000000004, -122.38288500000002)"
"(47.342698999999996, -122.057282)"
"(47.335858, -122.21861499999999)"
"(47.684090000000005, -122.308876)"
"(47.398225, -122.03198400000001)"
"(47.54858, -122.299154)"
"(47.665490999999996, -122.08686399999999)"
"(47.704559, -122.294067)"
"(47.7053, -122.35276999999999)"
"(47.1993, -122.02620900000001)"
"(47.273358, -122.135919)"
"(47.531890999999995, -122.02945)"
"(47.583199, -121.99464099999999)"
"(47.678181, -122.275602)"
"(47.368827, -122.32181899999999)"
"(47.55194, -122.280029)"
"(47.539423, -122.17694099999999)"
"(47.544605, -122.36868799999999)"
"(47.339608, -122.177539)"
"(47.51659, -122.05513400000001)"
"(47.729033, -122.308636)"
"(47.739202, -122.211444)"
"(47.694964, -122.32486999999999)"
"(47.628254999999996, -122.347531)"
"(47.628254999999996, -122.347531)"
"(47.720168, -122.17549199999999)"
"(47.667219, -122.33766399999999)"
"(47.554695, -122.36296100000001)"
"(47.724685, -122.168425)"
"(47.360194, -122.035374)"
"(47.317619, -122.117547)"
"(47.317619, -122.117547)"
"(47.45257, -122.125431)"
"(47.564983000000005, -122.17153700000001)"
"(47.564983000000005, -122.17153700000001)"
"(47.699036, -122.23351399999999)"
"(47.406445, -122.18099299999999)"
"(47.689131, -122.353546)"
"(47.354812, -122.03846499999999)"
"(47.667494, -122.285747)"
"(47.674553, -122.386614)"
"(47.738906, -121.96766799999999)"
"(47.67277, -122.404099)"
"(47.481218, -122.34083999999999)"
"(47.461636999999996, -122.35373899999999)"
"(47.743996, -122.05933700000001)"
"(47.776676, -122.105954)"
"(47.47732, -122.177729)"
"(47.596605, -121.97876799999999)"
"(47.51275, -122.197822)"
"(47.704627, -122.191974)"
"(47.305363, -122.357175)"
"(47.691568, -122.33913799999999)"
"(47.434625, -122.198379)"
"(47.209571999999994, -121.997543)"
"(47.451595000000005, -122.17046100000002)"
"(47.773829, -122.235174)"
"(47.271777, -122.292351)"
"(47.217121, -121.966357)"
"(47.750141, -122.086809)"
"(47.609257, -122.29003200000001)"
"(47.646883, -122.355177)"
"(47.512496, -122.37272800000001)"
"(47.502739, -122.461849)"
"(47.771963, -122.35130900000001)"
"(47.646883, -122.355177)"
"(47.522090000000006, -122.20416999999999)"
"(47.482333000000004, -122.00573600000001)"
"(47.715983, -122.20419)"
"(47.576363, -122.063621)"
"(47.703593, -122.345677)"
"(47.660005, -122.345634)"
"(47.576741, -122.159774)"
"(47.543773, -121.879972)"
"(47.651790999999996, -122.40467199999999)"
"(47.330341, -122.190766)"
"(47.702999, -122.30603799999999)"
"(47.703022, -122.16371799999999)"
"(47.436832, -122.159247)"
"(47.443401, -122.12666100000001)"
"(47.308184000000004, -122.20971399999999)"
"(47.67224, -122.20110600000001)"
"(47.242742, -122.089149)"
"(47.711937, -122.215751)"
"(47.609508, -122.29261399999999)"
"(47.434844, -122.291785)"
"(47.591782, -122.03831000000001)"
"(47.29503, -122.265097)"
"(47.674531, -122.37787800000001)"
"(47.424431, -122.50331899999999)"
"(47.631132, -122.194915)"
"(47.586686, -122.24977)"
"(47.645241, -122.03801599999998)"
"(47.334072, -122.276977)"
"(47.747817, -122.31853600000001)"
"(47.564943, -122.28498300000001)"
"(47.602874, -121.947301)"
"(47.488828999999996, -122.09358300000001)"
"(47.372054999999996, -122.45981299999998)"
"(47.638377, -122.37034399999999)"
"(47.723960999999996, -122.326219)"
"(47.48958, -122.18421000000001)"
"(47.336537, -122.33650300000001)"
"(47.640309, -122.309928)"
"(47.302499, -122.38611000000002)"
"(47.506163, -122.148059)"
"(47.759075, -122.366593)"
"(47.482206, -121.769673)"
"(47.381776, -122.097187)"
"(47.39213, -122.02248)"
"(47.415929999999996, -121.944341)"
"(47.673178, -122.364007)"
"(47.669493, -121.993346)"
"(47.279146000000004, -122.313644)"
"(47.360194, -122.035374)"
"(47.489565, -122.29598200000001)"
"(47.491356, -122.258693)"
"(47.612272, -122.289332)"
"(47.554697, -122.27440700000001)"
"(47.667065, -122.333692)"
"(47.667065, -122.333692)"
"(47.64663, -122.362402)"
"(47.448157, -122.16086399999999)"
"(47.326772999999996, -122.327178)"
"(48.132458, -122.062576)"
"(47.380507, -122.095353)"
"(47.542939000000004, -122.265606)"
"(47.371196000000005, -122.066053)"
"(47.451257, -122.362778)"
"(47.296768, -122.365559)"
"(47.490553999999996, -122.20447)"
"(47.738932, -122.203181)"
"(47.383635, -122.03465)"
"(47.486006, -122.069121)"
"(47.569462, -122.38678)"
"(47.773402000000004, -122.23312)"
"(47.551752, -122.22946)"
"(47.519729, -122.355149)"
"(47.508838, -122.166954)"
"(47.508838, -122.166954)"
"(47.643516, -122.40710200000001)"
"(47.662109, -122.33979699999999)"
"(47.456723, -122.087236)"
"(47.575603, -122.382275)"
"(47.718205, -122.033027)"
"(47.743037, -122.089045)"
"(47.291672, -122.190302)"
"(47.353228, -122.057396)"
"(47.262370000000004, -121.908629)"
"(47.555167, -122.381561)"
"(47.683433, -122.37681)"
"(47.655576, -122.1223)"
"(47.472475, -122.08387900000001)"
"(47.472475, -122.08387900000001)"
"(47.773291, -122.167657)"
"(47.535621, -122.177175)"
"(47.548062, -122.13346100000001)"
"(47.491371, -122.16955700000001)"
"(47.755773, -122.229353)"
"(47.59254, -122.29444)"
"(47.588221000000004, -122.24904599999999)"
"(47.66596, -122.30195400000001)"
"(47.646162, -122.32661499999999)"
"(47.722386, -122.18428600000001)"
"(47.533728, -122.28666100000001)"
"(47.533728, -122.28666100000001)"
"(47.64973, -122.31959599999999)"
"(47.646739000000004, -122.32358300000001)"
"(47.739678999999995, -122.333303)"
"(47.673859, -122.39254199999999)"
"(47.736169, -122.304744)"
"(47.529604, -122.153292)"
"(47.662851, -122.34059099999999)"
"(47.462425, -122.275213)"
"(47.566877000000005, -122.369555)"
"(47.529583, -122.341711)"
"(47.721467, -121.882127)"
"(47.759733000000004, -122.07373)"
"(47.383703000000004, -122.170208)"
"(47.65325, -122.41103799999999)"
"(47.663569, -122.339642)"
"(47.425015, -122.145744)"
"(47.544201, -122.368096)"
"(47.555603000000005, -122.29566299999999)"
"(47.44753, -122.132791)"
"(47.699239, -122.36935)"
"(47.619575, -122.29234699999999)"
"(47.637706, -122.32590900000001)"
"(47.637706, -122.32590900000001)"
"(47.545388, -122.188533)"
"(47.771192, -122.27423200000001)"
"(47.630568, -122.35000600000001)"
"(47.43136, -122.212696)"
"(47.426482, -121.66845900000001)"
"(47.686426000000004, -122.314949)"
"(47.722916, -122.301057)"
"(47.476399, -121.73597600000001)"
"(47.343531, -122.03663799999998)"
"(47.596315000000004, -122.123768)"
"(47.446609, -121.76756200000001)"
"(47.655345000000004, -122.337453)"
"(47.559897, -122.302878)"
"(47.584386, -122.07333100000001)"
"(47.439972, -122.082296)"
"(47.683721000000006, -122.37680800000001)"
"(47.601796, -122.073108)"
"(47.751532, -122.287085)"
"(47.367351, -122.321478)"
"(47.739969, -122.35564299999999)"
"(47.327342, -121.97533200000001)"
"(47.556081, -122.16113100000001)"
"(47.582218, -122.37755700000001)"
"(47.320443, -122.374425)"
"(47.76591, -122.31394099999999)"
"(47.772914, -122.213024)"
"(47.393702000000005, -122.135249)"
"(47.670347, -122.16731999999999)"
"(47.412223, -122.332527)"
"(47.306571000000005, -122.341245)"
"(47.310294, -122.19181100000002)"
"(47.667184999999996, -122.36143100000001)"
"(47.354802, -122.03851399999999)"
"(47.630762, -122.05991200000001)"
"(47.528642, -121.842933)"
"(47.765752, -122.06813899999999)"
"(47.719753000000004, -122.171906)"
"(47.340385, -122.268998)"
"(46.063395, -118.34178500000002)"
"(47.439366, -122.08209099999999)"
"(47.643884, -122.373682)"
"(47.667437, -122.18826100000001)"
"(47.352319, -122.01191599999999)"
"(47.665706, -122.368692)"
"(47.727517999999996, -122.307833)"
"(47.659290000000006, -121.90038100000001)"
"(47.513384, -122.250671)"
"(47.565153, -122.364383)"
"(47.731132, -122.167116)"
"(47.704609000000005, -122.378845)"
"(47.759659, -122.35537)"
"(47.419012, -122.21476100000001)"
"(47.670897, -122.291407)"
"(47.195376, -121.974318)"
"(47.314415999999994, -122.342396)"
"(47.775878000000006, -122.372056)"
"(47.775902, -122.37205700000001)"
"(47.349563, -122.036165)"
"(47.522665, -122.19116799999999)"
"(47.429803, -122.34044899999999)"
"(47.643418, -122.37361399999999)"
"(47.517472999999995, -122.372993)"
"(47.687667, -122.35325300000001)"
"(47.752652000000005, -122.14560900000001)"
"(47.711343, -122.30996200000001)"
"(47.3417, -122.04562)"
"(47.448412, -122.14438899999999)"
"(47.695111, -122.12458600000001)"
"(47.607991999999996, -122.29428899999999)"
"(47.547681, -121.998405)"
"(47.709455, -122.031975)"
"(47.634712, -122.369841)"
"(47.310013, -122.223906)"
"(47.686192999999996, -122.21129199999999)"
"(47.472095, -121.78786000000001)"
"(47.872968, -121.972059)"
"(47.472264, -122.27298700000001)"
"(47.567931, -121.99721699999999)"
"(47.469983, -122.26487)"
"(47.469983, -122.26489)"
"(47.543375, -122.375156)"
"(47.308026, -122.33953799999999)"
"(47.309559, -122.384037)"
"(47.645252, -122.35688300000001)"
"(47.724874, -121.95958)"
"(47.408362, -122.45781399999998)"
"(47.311145, -122.22898)"
"(47.774756, -122.236624)"
"(47.447201, -122.27606100000001)"
"(47.308474, -122.382742)"
"(47.308474, -122.382742)"
"(47.603229, -122.33028)"
"(47.736663, -122.17832)"
"(47.368944, -122.088229)"
"(47.294806, -122.37121100000002)"
"(47.193515999999995, -121.988964)"
"(47.54766, -121.987696)"
